image_url,current_filename,suggested_filename,scope,reason_for_rename,recommended_steps,pages_count,pages_sample
https://cdn.shopify.com/s/files/1/0408/3481/files/Brush_on_Block_-_Ipsy_-_June_2023_480x480.jpg,Brush_on_Block_-_Ipsy_-_June_2023_480x480.jpg,brush-on-block---ipsy---best-sunscreens-for-oily-skin-that.jpg,page,"uppercase, underscores",Re-upload media with suggested filename; update content references (product media or rich text).,1,https://brushonblock.com/pages/press-archive-brush-on-block
https://cdn.shopify.com/s/files/1/0408/3481/files/Brush_on_Block_-_LIVESTRONG_-_September_2023_5e2c8803-d84f-44e5-8b42-d58dd5bcec3b_480x480.jpg,Brush_on_Block_-_LIVESTRONG_-_September_2023_5e2c8803-d84f-44e5-8b42-d58dd5bcec3b_480x480.jpg,brush-on-block---livestrong---what-causes-skin-cancer-on-your.jpg,page,"uppercase, underscores",Re-upload media with suggested filename; update content references (product media or rich text).,1,https://brushonblock.com/pages/press-archive-brush-on-block
https://cdn.shopify.com/s/files/1/0408/3481/files/Brush_on_Block_-_Makeup.com_July_2023_480x480.jpg,Brush_on_Block_-_Makeup.com_July_2023_480x480.jpg,brush-on-block-brush-on-brock---makeupcom---how-to-reapply.jpg,page,"uppercase, underscores",Re-upload media with suggested filename; update content references (product media or rich text).,1,https://brushonblock.com/pages/press-archive-brush-on-block
https://cdn.shopify.com/s/files/1/0408/3481/files/Brush_on_Block_-_New_York_Post_-_June_2023_480x480.jpg,Brush_on_Block_-_New_York_Post_-_June_2023_480x480.jpg,brush-on-block---new-york-post---best-sunscreens-for-your.jpg,page,"uppercase, underscores",Re-upload media with suggested filename; update content references (product media or rich text).,1,https://brushonblock.com/pages/press-archive-brush-on-block
https://cdn.shopify.com/s/files/1/0408/3481/files/Brush_on_Block_-_PureWow_-_July_2023_ab71090a-eecf-471a-a8b3-06b52f4ae97a_480x480.jpg,Brush_on_Block_-_PureWow_-_July_2023_ab71090a-eecf-471a-a8b3-06b52f4ae97a_480x480.jpg,brush-on-block---purewow---best-powder-sunscreens-for-streak-free-uv.jpg,page,"uppercase, underscores",Re-upload media with suggested filename; update content references (product media or rich text).,1,https://brushonblock.com/pages/press-archive-brush-on-block
https://cdn.shopify.com/s/files/1/0408/3481/files/Brush_on_Block_-_Refinery29_-_September_-2023_806df943-4be8-4df3-8eed-722c371c9fbb_480x480.png,Brush_on_Block_-_Refinery29_-_September_-2023_806df943-4be8-4df3-8eed-722c371c9fbb_480x480.png,brush-on-block---refinery29---everyones-talking-about-scalp-sunscreen-but.png,page,"uppercase, underscores",Re-upload media with suggested filename; update content references (product media or rich text).,1,https://brushonblock.com/pages/press-archive-brush-on-block
https://cdn.shopify.com/s/files/1/0408/3481/files/Brush_on_Block_-_Refinery_-_August_2023_480x480.jpg,Brush_on_Block_-_Refinery_-_August_2023_480x480.jpg,brush-on-block---refinery29---best-sunscreen-for-every-skin-type.jpg,page,"uppercase, underscores",Re-upload media with suggested filename; update content references (product media or rich text).,1,https://brushonblock.com/pages/press-archive-brush-on-block
https://cdn.shopify.com/s/files/1/0408/3481/files/Brush_on_Block_-_Reflect_Beauty-_June_2023_480x480.jpg,Brush_on_Block_-_Reflect_Beauty-_June_2023_480x480.jpg,brush-on-block---reflect-beauty---best-tinted-lip-balms-with.jpg,page,"uppercase, underscores",Re-upload media with suggested filename; update content references (product media or rich text).,1,https://brushonblock.com/pages/press-archive-brush-on-block
https://cdn.shopify.com/s/files/1/0408/3481/files/Brush_on_Block_-_The_List_-_July_2023_89_480x480.png,Brush_on_Block_-_The_List_-_July_2023_89_480x480.png,brush-on-block---the-list---never-transfer-sunscreen-into-travel-sized.png,page,"uppercase, underscores",Re-upload media with suggested filename; update content references (product media or rich text).,1,https://brushonblock.com/pages/press-archive-brush-on-block
https://cdn.shopify.com/s/files/1/0408/3481/files/Brush_on_Block_-_US_Weekly_Feb_2024_480x480.png,Brush_on_Block_-_US_Weekly_Feb_2024_480x480.png,brush-on-block---us-weekly---absolute-best-bronzers-for-fair.png,page,"uppercase, underscores",Re-upload media with suggested filename; update content references (product media or rich text).,1,https://brushonblock.com/pages/press-archive-brush-on-block
https://cdn.shopify.com/s/files/1/0408/3481/files/Brush_on_Block_AP_News_June_2024_480x480.jpg,Brush_on_Block_AP_News_June_2024_480x480.jpg,brush-on-block---ap-news---best-mineral-sunscreens-according-to.jpg,page,"uppercase, underscores",Re-upload media with suggested filename; update content references (product media or rich text).,1,https://brushonblock.com/pages/press-archive-brush-on-block
https://cdn.shopify.com/s/files/1/0408/3481/files/Brush_on_Block_Best_Products_480x480.jpg,Brush_on_Block_Best_Products_480x480.jpg,brush-on-block-best-products-----best-sunscreen-to-save-from.jpg,page,"uppercase, underscores",Re-upload media with suggested filename; update content references (product media or rich text).,1,https://brushonblock.com/pages/press-archive-brush-on-block
https://cdn.shopify.com/s/files/1/0408/3481/files/Brush_on_Block_Best_Products_Mar-2024.png,Brush_on_Block_Best_Products_Mar-2024.png,brush-on-block-press-archive.png,page,"uppercase, underscores",Re-upload media with suggested filename; update content references (product media or rich text).,1,https://brushonblock.com/pages/press-archive-brush-on-block
https://cdn.shopify.com/s/files/1/0408/3481/files/Brush_on_Block_BuzzFeed_June-2024_480x480.jpg,Brush_on_Block_BuzzFeed_June-2024_480x480.jpg,brush-on-block---buzzfeed---17-beauty-products-that-actually-have.jpg,page,"uppercase, underscores",Re-upload media with suggested filename; update content references (product media or rich text).,1,https://brushonblock.com/pages/press-archive-brush-on-block
https://cdn.shopify.com/s/files/1/0408/3481/files/Brush_on_Block_CNN_Underscored_480x480.jpg,Brush_on_Block_CNN_Underscored_480x480.jpg,brush-on-block-cnn-underscored-travel-sized-toiletries.jpg,page,"uppercase, underscores",Re-upload media with suggested filename; update content references (product media or rich text).,1,https://brushonblock.com/pages/press-archive-brush-on-block
https://cdn.shopify.com/s/files/1/0408/3481/files/Brush_on_Block_CNN_Underscored_May_2024_480x480.jpg,Brush_on_Block_CNN_Underscored_May_2024_480x480.jpg,brush-on-block-press-archive.jpg,page,"uppercase, underscores",Re-upload media with suggested filename; update content references (product media or rich text).,1,https://brushonblock.com/pages/press-archive-brush-on-block
https://cdn.shopify.com/s/files/1/0408/3481/files/Brush_on_Block_Elite_Daily_755d4cc7-55d2-4f9b-a297-ad3aa8eaa329_480x480.jpg,Brush_on_Block_Elite_Daily_755d4cc7-55d2-4f9b-a297-ad3aa8eaa329_480x480.jpg,brush-on-block-elite-daily-----best-sunscreen-according-to-a.jpg,page,"uppercase, underscores",Re-upload media with suggested filename; update content references (product media or rich text).,1,https://brushonblock.com/pages/press-archive-brush-on-block
https://cdn.shopify.com/s/files/1/0408/3481/files/Brush_on_Block_Fashionista_April_24_85f228c2-df81-4c1e-862b-e0d3a5ce411b_480x480.jpg,Brush_on_Block_Fashionista_April_24_85f228c2-df81-4c1e-862b-e0d3a5ce411b_480x480.jpg,brush-on-block---fashionista---18-sunscreen-spiked-makeup-products-beauty-experts.jpg,page,"uppercase, underscores",Re-upload media with suggested filename; update content references (product media or rich text).,1,https://brushonblock.com/pages/press-archive-brush-on-block
https://cdn.shopify.com/s/files/1/0408/3481/files/Brush_on_Block_Good_Housekeeping_July_2024_480x480.jpg,Brush_on_Block_Good_Housekeeping_July_2024_480x480.jpg,brush-on-block---good-housekeeping---35-beach-gear-essentials-youll.jpg,page,"uppercase, underscores",Re-upload media with suggested filename; update content references (product media or rich text).,1,https://brushonblock.com/pages/press-archive-brush-on-block
https://cdn.shopify.com/s/files/1/0408/3481/files/Brush_on_Block_Makeup.com_April_2003_480x480.jpg,Brush_on_Block_Makeup.com_April_2003_480x480.jpg,brush-on-block---makeupcom---how-to-wear-sunscreen-under-foundation.jpg,page,"uppercase, underscores",Re-upload media with suggested filename; update content references (product media or rich text).,1,https://brushonblock.com/pages/press-archive-brush-on-block
https://cdn.shopify.com/s/files/1/0408/3481/files/Brush_on_Block_Marie_Claire_2024_480x480.jpg,Brush_on_Block_Marie_Claire_2024_480x480.jpg,brush-on-block---marie-claire--hardest-working-product-in-my-summer.jpg,page,"uppercase, underscores",Re-upload media with suggested filename; update content references (product media or rich text).,1,https://brushonblock.com/pages/press-archive-brush-on-block
https://cdn.shopify.com/s/files/1/0408/3481/files/Brush_on_Block_Martha_Stewart_480x480.jpg,Brush_on_Block_Martha_Stewart_480x480.jpg,brush-on-block-marta-stewart-----8-powder-sunscreens-that-make.jpg,page,"uppercase, underscores",Re-upload media with suggested filename; update content references (product media or rich text).,1,https://brushonblock.com/pages/press-archive-brush-on-block
https://cdn.shopify.com/s/files/1/0408/3481/files/Brush_on_Block_NBC_News_August_2024_480x480.jpg,Brush_on_Block_NBC_News_August_2024_480x480.jpg,brush-on-block---nbc-news---7-best-sunscreens-for-kids.jpg,page,"uppercase, underscores",Re-upload media with suggested filename; update content references (product media or rich text).,1,https://brushonblock.com/pages/press-archive-brush-on-block
https://cdn.shopify.com/s/files/1/0408/3481/files/Brush_on_Block_OprahDaily.com-April_2023_786ab76c-1940-4c9a-986c-22bdb24fd99a_480x480.jpg,Brush_on_Block_OprahDaily.com-April_2023_786ab76c-1940-4c9a-986c-22bdb24fd99a_480x480.jpg,brush-on-block---oprah-daily---face-sunscreens-for-every-skin.jpg,page,"uppercase, underscores",Re-upload media with suggested filename; update content references (product media or rich text).,1,https://brushonblock.com/pages/press-archive-brush-on-block
https://cdn.shopify.com/s/files/1/0408/3481/files/Brush_on_Block_Oprah_Daily_March_24_480x480.jpg,Brush_on_Block_Oprah_Daily_March_24_480x480.jpg,brush-on-block-press-archive.jpg,page,"uppercase, underscores",Re-upload media with suggested filename; update content references (product media or rich text).,1,https://brushonblock.com/pages/press-archive-brush-on-block
https://cdn.shopify.com/s/files/1/0408/3481/files/Brush_on_Block_POPSUGAR_April_2023_480x480.jpg,Brush_on_Block_POPSUGAR_April_2023_480x480.jpg,brush-on-block---pop-sugar---refillable-beauty-products-to-help.jpg,page,"uppercase, underscores",Re-upload media with suggested filename; update content references (product media or rich text).,1,https://brushonblock.com/pages/press-archive-brush-on-block
https://cdn.shopify.com/s/files/1/0408/3481/files/Brush_on_Block_PS_June_2024_480x480.jpg,Brush_on_Block_PS_June_2024_480x480.jpg,brush-on-block---pop-sugar---6-ways-to-update-your.jpg,page,"uppercase, underscores",Re-upload media with suggested filename; update content references (product media or rich text).,1,https://brushonblock.com/pages/press-archive-brush-on-block
https://cdn.shopify.com/s/files/1/0408/3481/files/Brush_on_Block_Pop_Sugar_July_2024_480x480.jpg,Brush_on_Block_Pop_Sugar_July_2024_480x480.jpg,brush-on-block---pop-sugar---how-to-reapply-sunscreen-over.jpg,page,"uppercase, underscores",Re-upload media with suggested filename; update content references (product media or rich text).,1,https://brushonblock.com/pages/press-archive-brush-on-block
https://cdn.shopify.com/s/files/1/0408/3481/files/Brush_on_Block_Prevention_June-2024_480x480.jpg,Brush_on_Block_Prevention_June-2024_480x480.jpg,brush-on-block---prevention---10-best-powder-sunscreens-to-keep.jpg,page,"uppercase, underscores",Re-upload media with suggested filename; update content references (product media or rich text).,1,https://brushonblock.com/pages/press-archive-brush-on-block
https://cdn.shopify.com/s/files/1/0408/3481/files/Brush_on_Block_Redbook_August_2024_480x480.jpg,Brush_on_Block_Redbook_August_2024_480x480.jpg,brush-on-block---redbook---10-best-powder-sunscreens-to-keep.jpg,page,"uppercase, underscores",Re-upload media with suggested filename; update content references (product media or rich text).,1,https://brushonblock.com/pages/press-archive-brush-on-block
https://cdn.shopify.com/s/files/1/0408/3481/files/Brush_on_Block_The_List_480x480.jpg,Brush_on_Block_The_List_480x480.jpg,brush-on-block-the-list-----protect-scalp-from-sunburn.jpg,page,"uppercase, underscores",Re-upload media with suggested filename; update content references (product media or rich text).,1,https://brushonblock.com/pages/press-archive-brush-on-block
https://cdn.shopify.com/s/files/1/0408/3481/files/Brush_on_Block_The_Week_May_2024_480x480.jpg,Brush_on_Block_The_Week_May_2024_480x480.jpg,brush-on-block---the-week---7-spf-products-to-get.jpg,page,"uppercase, underscores",Re-upload media with suggested filename; update content references (product media or rich text).,1,https://brushonblock.com/pages/press-archive-brush-on-block
https://cdn.shopify.com/s/files/1/0408/3481/files/Brush_on_Block_US_Weekly__September_2024_480x480.jpg,Brush_on_Block_US_Weekly__September_2024_480x480.jpg,brush-on-block-shop-the-best-beauty-products-of-2024-skincare-makeup.jpg,page,"uppercase, underscores",Re-upload media with suggested filename; update content references (product media or rich text).,1,https://brushonblock.com/pages/press-archive-brush-on-block
https://cdn.shopify.com/s/files/1/0408/3481/files/Brush_on_Block_W_July_2024_480x480.jpg,Brush_on_Block_W_July_2024_480x480.jpg,brush-on-block---w---how-to-reapply-sunscreen-and-keep.jpg,page,"uppercase, underscores",Re-upload media with suggested filename; update content references (product media or rich text).,1,https://brushonblock.com/pages/press-archive-brush-on-block
https://cdn.shopify.com/s/files/1/0408/3481/files/Brush_on_Block_Women_sHealth.com_480x480.jpg,Brush_on_Block_Women_sHealth.com_480x480.jpg,brush-on-block-womens-health-----best-refillable-beauty-products.jpg,page,"uppercase, underscores",Re-upload media with suggested filename; update content references (product media or rich text).,1,https://brushonblock.com/pages/press-archive-brush-on-block
https://cdn.shopify.com/s/files/1/0408/3481/files/CNN_Underscored_Brush_on_Block_-_20_products_our_readers_love_in_June_480x480.png,CNN_Underscored_Brush_on_Block_-_20_products_our_readers_love_in_June_480x480.png,brush-on-block-summer-2022-amazon.png,page,"uppercase, underscores",Re-upload media with suggested filename; update content references (product media or rich text).,1,https://brushonblock.com/pages/press-archive-brush-on-block
https://cdn.shopify.com/s/files/1/0408/3481/files/CNN_Underscored_June_2022_fff9a368-77c7-4c45-a449-39a0a3684e59_480x480.png,CNN_Underscored_June_2022_fff9a368-77c7-4c45-a449-39a0a3684e59_480x480.png,brush-on-block-cnn-underscored-best-sunscreens-according-to-dermatologists-june-2022.png,page,"uppercase, underscores",Re-upload media with suggested filename; update content references (product media or rich text).,1,https://brushonblock.com/pages/press-archive-brush-on-block
